@relation waveform-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddExpression-Ea41+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R41

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute a41+1 {1,2,3}

@data
0.374456,0.524766,0.774069,0.671508,0.737414,0.543891,0.643478,0.529698,0.633994,0.379958,0.343716,0.257829,0.518398,0.381488,0.373108,0.371456,0.562147,0.376033,0.724792,0.276843,0.326949,0.390244,0.604138,0.492775,0.465177,0.365591,0.476648,0.520492,0.641509,0.400289,0.812842,0.824242,0.504399,0.14157,0.553977,0.976642,0.591654,0.380884,0.559942,0.646897,1
0.441219,0.366801,0.200257,0.421229,0.270484,0.360181,0.248696,0.336904,0.153285,0.206681,0.49087,0.570981,0.688312,0.523356,0.731077,0.551985,0.509416,0.653926,0.466192,0.578266,0.532148,0.54089,0.257931,0.541908,0.375821,0.653226,0.597527,0.355191,0.570081,0.274566,0.494536,0.787879,0.498534,0.589447,0.615057,0.645255,0.597615,0.610556,0.527778,0.651034,1
0.474601,0.35743,0.498074,0.36648,0.442251,0.307692,0.304348,0.371957,0.449426,0.636743,0.41246,0.590814,0.798701,0.519031,0.462155,0.603025,0.640301,0.392562,0.413998,0.442432,0.514364,0.345768,0.471724,0.604046,0.578187,0.306452,0.575549,0.416667,0.497305,0.330925,0.38388,0.292424,0.521994,0.598456,0.471591,0.39854,0.433681,0.532097,0.780702,0.57931,3
0.666183,0.519411,0.495507,0.606704,0.878578,0.668778,0.730435,0.749757,0.702815,0.454071,0.437164,0.398747,0.462121,0.264706,0.292075,0.189981,0.241055,0.255165,0.352313,0.452781,0.461012,0.443329,0.74069,0.413295,0.296978,0.567204,0.304945,0.501366,0.652291,0.212428,0.551913,0.630303,0.260997,0.637066,0.40625,0.456934,0.464978,0.470756,0.298246,0.686897,2
0.507983,0.558233,0.727856,0.411173,0.530109,0.269683,0.32087,0.587147,0.47341,0.635699,0.740064,0.508351,0.493506,0.606401,0.295637,0.26087,0.224105,0.464876,0.405694,0.331177,0.47606,0.483501,0.391724,0.349711,0.450723,0.606183,0.542582,0.289617,0.544474,0.537572,0.751366,0.557576,0.557185,0.496782,0.548295,0.636496,0.654247,0.71612,0.381579,0.448276,2
0.637155,0.522088,0.509628,0.594413,0.441264,0.427149,0.552174,0.768257,0.561001,0.609603,0.560687,0.453027,0.721861,0.438581,0.349065,0.254253,0.45951,0.371901,0.283511,0.360931,0.461012,0.533716,0.664828,0.549133,0.344284,0.482527,0.611264,0.508197,0.427224,0.638728,0.636612,0.798485,0.328446,0.516088,0.59375,0.547445,0.622951,0.573466,0.725146,0.404138,2
0.612482,0.556894,0.127086,0.665922,0.513327,0.615385,0.677391,0.639727,0.791449,0.694154,0.561762,0.586639,0.444805,0.595156,0.337489,0.358223,0.384181,0.270661,0.209964,0.174644,0.418605,0.401722,0.466207,0.443642,0.432326,0.376344,0.832418,0.351093,0.584906,0.50578,0.480874,0.669697,0.546921,0.492921,0.362216,0.286131,0.394933,0.640514,0.592105,0.486897,2
0.634253,0.506024,0.456996,0.417877,0.575518,0.447059,0.61913,0.662123,0.37122,0.490605,0.604726,0.356994,0.519481,0.307093,0.33927,0.309074,0.438795,0.260331,0.432977,0.464424,0.564979,0.48637,0.303448,0.569364,0.400788,0.485215,0.574176,0.487705,0.46496,0.699422,0.409836,0.463636,0.395894,0.57529,0.612216,0.566423,0.312966,0.453638,0.54386,0.42069,1
0.473149,0.192771,0.557125,0.443575,0.390918,0.129412,0.361739,0.325219,0.368092,0.23382,0.186896,0.509395,0.428571,0.563149,0.737311,0.667297,0.777778,0.864669,0.505338,0.485123,0.478796,0.302726,0.532414,0.602601,0.503285,0.689516,0.446429,0.468579,0.636119,0.390173,0.464481,0.419697,0.743402,0.633205,0.34517,0.506569,0.557377,0.53923,0.526316,0.455172,1
0.638607,0.728246,0.21181,0.589944,0.660415,0.857919,0.725217,0.759494,0.669447,0.606472,0.432868,0.361169,0.345238,0.423875,0.342832,0.382798,0.435028,0.472107,0.421115,0.430789,0.545828,0.453372,0.653793,0.473988,0.546649,0.512097,0.519231,0.504098,0.518868,0.709538,0.497268,0.381818,0.164223,0.519949,0.286932,0.786861,0.369598,0.492154,0.27193,0.446897,1
0.458636,0.159304,0.607189,0.426816,0.426456,0.226244,0.326957,0.563778,0.293014,0.566806,0.522019,0.769311,0.718615,0.594291,0.686554,0.505671,0.450094,0.491736,0.561091,0.544631,0.214774,0.473458,0.452414,0.839595,0.590013,0.604839,0.538462,0.663934,0.454178,0.202312,0.583333,0.731818,0.546921,0.602317,0.612216,0.335766,0.436662,0.456491,0.356725,0.486897,3
0.804064,0.35743,0.444159,0.458101,0.209279,0.494118,0.412174,0.306719,0.232534,0.417537,0.305048,0.555324,0.719697,0.648789,0.828139,0.706049,0.525424,0.704545,0.671412,0.486417,0.601915,0.463415,0.522759,0.362717,0.653088,0.47043,0.239011,0.362022,0.184636,0.33526,0.439891,0.493939,0.186217,0.387387,0.43608,0.636496,0.4769,0.517832,0.597953,0.708966,3
0.400581,0.554217,0.639281,0.442458,0.423495,0.723077,0.368696,0.458617,0.349322,0.557411,0.418904,0.398747,0.417749,0.449827,0.569902,0.540643,0.506591,0.680785,0.635824,0.467012,0.566347,0.444763,0.437241,0.41763,0.492773,0.415323,0.387363,0.360656,0.311321,0.491329,0.501366,0.681818,0.793255,0.33462,0.43892,0.737226,0.514158,0.483595,0.447368,0.49931,1
0.529753,0.370817,0.532734,0.42905,0.493583,0.39276,0.530435,0.643622,0.565172,0.722338,0.616541,0.583507,0.558442,0.597751,0.362422,0.110586,0.338983,0.05062,0.441281,0.389392,0.556772,0.568149,0.517241,0.773121,0.509855,0.334677,0.416209,0.539617,0.544474,0.602601,0.540984,0.428788,0.549853,0.640927,0.40483,0.50219,0.551416,0.299572,0.421053,0.397241,2
0.30479,0.334672,0.367137,0.327374,0.498519,0.436199,0.476522,0.706913,0.479666,0.63048,0.691729,0.748434,0.693723,0.568339,0.257346,0.402647,0.370998,0.358471,0.504152,0.421734,0.541724,0.483501,0.771034,0.530347,0.583443,0.598118,0.416209,0.543716,0.625337,0.654624,0.651639,0.5,0.558651,0.458172,0.671875,0.416058,0.435171,0.617689,0.321637,0.793103,2
0.577649,0.47925,0.442875,0.864804,0.577493,0.667873,0.731304,0.676728,0.668405,0.41858,0.397422,0.388309,0.378788,0.532872,0.199466,0.464083,0.559322,0.524793,0.476868,0.521345,0.608755,0.596844,0.646897,0.820809,0.42707,0.369624,0.471154,0.303279,0.291105,0.476879,0.377049,0.475758,0.692082,0.464607,0.433239,0.649635,0.66617,0.57632,0.51462,0.405517,1
0.474601,0.374833,0.71887,0.442458,0.590326,0.522172,0.570435,0.691334,0.613139,0.511482,0.544576,0.43737,0.608225,0.377163,0.32146,0.244802,0.245763,0.178719,0.549229,0.451488,0.439124,0.509326,0.375172,0.387283,0.18134,0.172043,0.517857,0.699454,0.512129,0.482659,0.595628,0.640909,0.454545,0.527671,0.40767,0.252555,0.512668,0.400856,0.52924,0.593103,2
0.455733,0.412316,0.521181,0.67486,0.625864,0.628054,0.66,0.619279,0.541189,0.280793,0.094522,0.349687,0.382035,0.198097,0.406055,0.377127,0.590395,0.279959,0.619217,0.35705,0.466484,0.091822,0.295172,0.643064,0.550591,0.416667,0.717033,0.420765,0.407008,0.495665,0.551913,0.466667,0.5,0.553411,0.566761,0.541606,0.463487,0.198288,0.425439,0.48,1
0.693759,0.441767,0.540436,0.602235,0.418559,0.588235,0.570435,0.726388,0.652763,0.347599,0.186896,0.308977,0.414502,0.543253,0.477293,0.465028,0.592279,0.498967,0.557533,0.490298,0.5171,0.651363,0.748966,0.375723,0.26544,0.409946,0.394231,0.468579,0.322102,0.828035,0.224044,0.281818,0.687683,0.418275,0.694602,0.451095,0.515648,0.352354,0.602339,0.673103,1
0.415094,0.277108,0.55199,0.591061,0.218164,0.21267,0.429565,0.42259,0.552659,0.440501,0.474758,0.550104,0.915584,0.634948,0.545859,0.551985,0.656309,0.475207,0.4828,0.411384,0.4829,0.602582,0.453793,0.687861,0.681997,0.482527,0.489011,0.564208,0.536388,0.446532,0.467213,0.309091,0.494135,0.597169,0.269886,0.583942,0.502235,0.413695,0.440058,0.678621,3
0.489115,0.449799,0.392811,0.756425,0.550839,0.60724,0.706957,0.802337,0.618352,0.626305,0.383459,0.269311,0.334416,0.227509,0.080142,0.190926,0.541431,0.650826,0.534994,0.589909,0.337893,0.470588,0.388966,0.513006,0.625493,0.372312,0.571429,0.430328,0.30593,0.764451,0.189891,0.719697,0.662757,0.10296,0.607955,0.556204,0.394933,0.480742,0.523392,0.554483,2
0.560232,0.485944,0.780488,0.69162,0.686081,0.735747,0.813043,0.565725,0.668405,0.541754,0.407089,0.585595,0.439394,0.261246,0.348175,0.431947,0.29661,0.545455,0.442467,0.240621,0.461012,0.41033,0.496552,0.676301,0.749014,0.5,0.410714,0.713115,0.583558,0.776012,0.461749,0.281818,0.406158,0.508366,0.517045,0.605839,0.454545,0.514979,0.340643,0.693793,2
0.677794,0.493976,0.499358,0.243575,0.404738,0.532127,0.394783,0.434275,0.757039,0.559499,0.58754,0.841336,0.393939,0.439446,0.497774,0.599244,0.391714,0.579545,0.278766,0.622251,0.638851,0.581062,0.544828,0.541908,0.48226,0.533602,0.542582,0.42623,0.59973,0.290462,0.553279,0.662121,0.560117,0.531532,0.357955,0.373723,0.66468,0.436519,0.52924,0.456552,3
0.375907,0.491299,0.410783,0.464804,0.64462,0.522172,0.563478,0.558909,0.574557,0.449896,0.352309,0.228601,0.411255,0.314879,0.406946,0.389414,0.377589,0.466942,0.405694,0.547219,0.317373,0.480631,0.409655,0.196532,0.395532,0.448925,0.458791,0.446721,0.431267,0.320809,0.259563,0.672727,0.475073,0.676963,0.548295,0.442336,0.058122,0.485021,0.668129,0.376552,1
0.754717,0.626506,0.741977,0.360894,0.249753,0.439819,0.16087,0.454722,0.388947,0.460334,0.407089,0.5,0.714286,0.661765,0.69902,0.639887,0.648776,0.635331,0.728351,0.430789,0.46238,0.535151,0.736552,0.549133,0.681997,0.446237,0.571429,0.605191,0.266846,0.511561,0.449454,0.528788,0.420821,0.76834,0.534091,0.50365,0.66766,0.445078,0.75731,0.353103,3
0.696662,0.582329,0.668806,0.581006,0.789733,0.726697,0.705217,0.771178,0.552659,0.585595,0.491944,0.258873,0.231602,0.400519,0.121995,0.206994,0.372881,0.202479,0.498221,0.257439,0.580027,0.527977,0.561379,0.536127,0.491459,0.479839,0.311813,0.14071,0.245283,0.614162,0.236339,0.483333,0.557185,0.383526,0.696023,0.465693,0.23994,0.710414,0.385965,0.390345,2
0.375907,0.686747,0.532734,0.36648,0.608095,0.831674,0.437391,0.545278,0.477581,0.471816,0.171858,0.399791,0.30303,0.461073,0.496883,0.409263,0.361582,0.737603,0.559905,0.4489,0.357045,0.30703,0.6,0.700867,0.201051,0.452957,0.502747,0.427596,0.311321,0.5,0.57377,0.445455,0.422287,0.6139,0.598011,0.532847,0.633383,0.24679,0.473684,0.308966,1
0.129173,0.325301,0.54172,0.497207,0.381046,0.452489,0.546087,0.632911,0.774765,0.683716,0.638024,0.680585,0.675325,0.530277,0.432769,0.393195,0.454802,0.428719,0.322657,0.478655,0.538988,0.530846,0.61931,0.25578,0.617608,0.348118,0.413462,0.493169,0.448787,0.547688,0.424863,0.510606,0.510264,0.526384,0.276989,0.557664,0.566319,0.376605,0.390351,0.602759,2
0.573295,0.373494,0.368421,0.289385,0.434353,0.39095,0.244348,0.51704,0.294056,0.250522,0.367347,0.268267,0.572511,0.519896,0.626892,0.590737,0.725047,0.514463,0.462633,0.617076,0.321477,0.439024,0.270345,0.471098,0.399474,0.391129,0.497253,0.650273,0.471698,0.468208,0.476776,0.5,0.529326,0.516088,0.417614,0.470073,0.385991,0.747504,0.657895,0.582069,1
0.618287,0.681392,0.313222,0.052514,0.307996,0.245249,0.129565,0.168452,0.336809,0.485386,0.3942,0.448852,0.757576,0.588235,0.685663,0.573724,0.800377,0.697314,0.523132,0.468305,0.341997,0.483501,0.50069,0.615607,0.458607,0.876344,0.627747,0.644809,0.530997,0.398844,0.770492,0.778788,0.495601,0.501931,0.555398,0.681752,0.491803,0.57632,0.402047,0.38069,3
0.268505,0.631861,0.607189,0.627933,0.582428,0.681448,0.781739,0.721519,0.35975,0.573069,0.308271,0.430063,0.256494,0.314014,0.333927,0.356333,0.45951,0.431818,0.565836,0.318241,0.567715,0.496413,0.382069,0.634393,0.557162,0.442204,0.597527,0.467213,0.601078,0.456647,0.442623,0.537879,0.420821,0.487773,0.568182,0.408759,0.493294,0.459344,0.501462,0.422069,1
0.474601,0.598394,0.725289,0.505028,0.708786,0.680543,0.630435,0.765336,0.432742,0.618998,0.203008,0.338205,0.247835,0.230969,0.194123,0.168242,0.286252,0.394628,0.23962,0.47348,0.508892,0.536585,0.532414,0.299133,0.461235,0.372312,0.307692,0.471311,0.521563,0.530347,0.73224,0.416667,0.554252,0.734878,0.333807,0.50365,0.442623,0.298146,0.612573,0.623448,2
0.457184,0.492637,0.341463,0.522905,0.1846,0.336652,0.350435,0.54333,0.291971,0.528184,0.234157,0.56263,0.854978,0.633218,0.587711,0.63138,0.595104,0.659091,0.568209,0.437257,0.592339,0.558106,0.553103,0.398844,0.649146,0.532258,0.736264,0.219945,0.638814,0.523121,0.326503,0.754545,0.593842,0.315315,0.393466,0.313869,0.57079,0.606277,0.532164,0.402759,3
0.725689,0.651941,0.608472,0.731844,0.523198,0.449774,0.703478,0.695229,0.633994,0.623173,0.529538,0.638831,0.37013,0.495675,0.156723,0.309074,0.489642,0.222107,0.614472,0.184994,0.671683,0.391679,0.455172,0.650289,0.676741,0.302419,0.68956,0.610656,0.530997,0.446532,0.31694,0.59697,0.571848,0.577864,0.505682,0.551825,0.433681,0.493581,0.432749,0.423448,2
0.658926,0.358768,0.553273,0.470391,0.409674,0.473303,0.658261,0.607595,0.872784,0.583507,0.457573,0.558455,0.54329,0.358997,0.538736,0.234405,0.320151,0.331612,0.62159,0.196636,0.430917,0.467719,0.409655,0.456647,0.542707,0.5,0.296703,0.521858,0.413747,0.513006,0.342896,0.239394,0.382698,0.481338,0.605114,0.753285,0.515648,0.537803,0.440058,0.522759,2
0.319303,0.294511,0.449294,0.32514,0.358342,0.354751,0.404348,0.494645,0.59854,0.480167,0.460795,0.635699,0.607143,0.634083,0.412289,0.611531,0.513183,0.647727,0.502966,0.371281,0.715458,0.563845,0.601379,0.59104,0.583443,0.388441,0.504121,0.494536,0.446092,0.445087,0.706284,0.715152,0.596774,0.375804,0.492898,0.59708,0.500745,0.453638,0.415205,0.726897,3
0.721335,0.56091,0.437741,0.265922,0.612043,0.353846,0.389565,0.525803,0.737226,0.610647,0.522019,0.740084,0.375541,0.358997,0.398041,0.452741,0.338983,0.530992,0.441281,0.51229,0.49658,0.408895,0.442759,0.719653,0.256242,0.555108,0.501374,0.581967,0.483827,0.565029,0.501366,0.60303,0.678886,0.646075,0.565341,0.433577,0.388972,0.433666,0.635965,0.307586,2
0.380261,0.54083,0.42362,0.442458,0.30306,0.494118,0.383478,0.344693,0.440042,0.564718,0.497315,0.521921,0.718615,0.640138,0.508459,0.617202,0.59887,0.568182,0.489917,0.218629,0.704514,0.710187,0.244138,0.547688,0.450723,0.307796,0.489011,0.338798,0.576819,0.660405,0.51776,0.337879,0.409091,0.380952,0.302557,0.686131,0.657228,0.480742,0.641813,0.448276,3
0.076923,0.475234,0.649551,0.454749,0.518263,0.626244,0.502609,0.528724,0.211679,0.449896,0.324382,0.532359,0.457792,0.451557,0.450579,0.431947,0.663842,0.60124,0.500593,0.668823,0.46922,0.74175,0.533793,0.333815,0.341656,0.342742,0.75,0.56694,0.504043,0.504335,0.693989,0.60303,0.583578,0.615187,0.56392,0.470073,0.414307,0.452211,0.633041,0.852414,1
0.728592,0.471218,0.353017,0.636872,0.412636,0.681448,0.424348,0.733204,0.790407,0.617954,0.547798,0.570981,0.414502,0.359862,0.242208,0.365784,0.370998,0.510331,0.192171,0.683053,0.512996,0.56241,0.521379,0.791908,0.580815,0.352151,0.43956,0.721311,0.568733,0.238439,0.530055,0.568182,0.678886,0.60103,0.556818,0.370803,0.365127,0.410842,0.633041,0.445517,2
0.464441,0.413655,0.546855,0.456983,0.30997,0.591855,0.602609,0.583252,0.684046,0.651357,0.632653,0.544885,0.442641,0.403114,0.368655,0.363894,0.539548,0.378099,0.290629,0.239327,0.246238,0.53802,0.05931,0.645954,0.7477,0.572581,0.637363,0.442623,0.299191,0.346821,0.419399,0.819697,0.397361,0.540541,0.583807,0.582482,0.481371,0.587732,0.564327,0.347586,2
0.478955,0.471218,0.408216,0.328492,0.435341,0.472398,0.591304,0.964946,0.716371,0.668058,0.540279,0.560543,0.524892,0.443772,0.360641,0.358223,0.487759,0.483471,0.581257,0.359638,0.582763,0.373027,0.415172,0.452312,0.386334,0.485215,0.56456,0.344262,0.411051,0.393064,0.730874,0.356061,0.435484,0.480051,0.600852,0.145985,0.704918,0.50214,0.530702,0.583448,2
0.287373,0.875502,0.627728,0.902793,0.60612,0.672398,0.843478,0.594937,0.765381,0.453027,0.220193,0.411273,0.109307,0.317474,0.250223,0.350662,0.411488,0.470041,0.531435,0.469599,0.236662,0.583931,0.394483,0.351156,0.46912,0.512097,0.60989,0.564208,0.336927,0.526012,0.756831,0.242424,0.520528,0.610039,0.690341,0.392701,0.530551,0.372325,0.358187,0.424828,1
0.66328,0.382865,0.386393,0.454749,0.230997,0.190045,0.353913,0.565725,0.544317,0.455115,0.561762,0.713987,0.555195,0.455017,0.60285,0.42155,0.400188,0.470041,0.801898,0.341527,0.540356,0.384505,0.617931,0.49422,0.445466,0.303763,0.222527,0.330601,0.390836,0.478324,0.560109,0.339394,0.392962,0.490347,0.819602,0.548905,0.23994,0.485021,0.644737,0.49931,3
0.615385,0.443106,0.320924,0.406704,0.19151,0.337557,0.157391,0.523856,0.419187,0.43215,0.337272,0.60334,0.519481,0.692907,0.740873,0.502836,0.541431,0.529959,0.591934,0.300129,0.563611,0.682927,0.484138,0.573699,0.296978,0.420699,0.348901,0.400273,0.191375,0.313584,0.42623,0.475758,0.300587,0.418275,0.421875,0.70073,0.503726,0.617689,0.498538,0.572414,3
0.544267,0.717537,0.415918,0.606704,0.490622,0.6,0.606087,0.593963,0.542231,0.298539,0.385607,0.232777,0.463203,0.241349,0.475512,0.539698,0.363465,0.711777,0.685647,0.228978,0.454172,0.530846,0.571034,0.645954,0.689882,0.301075,0.451923,0.266393,0.332884,0.547688,0.288251,0.383333,0.282991,0.455598,0.637784,0.411679,0.748137,0.425107,0.554094,0.390345,1
0.567489,0.531459,0.781772,0.681564,0.784798,0.666968,0.77913,0.712756,0.607925,0.43737,0.274973,0.450939,0.267316,0.234429,0.431879,0.449905,0.399247,0.332645,0.3879,0.276843,0.592339,0.463415,0.468966,0.705202,0.87385,0.5,0.675824,0.463115,0.382749,0.572254,0.621585,0.704545,0.527859,0.715573,0.630682,0.254015,0.688525,0.378031,0.732456,0.46069,1
0.677794,0.661312,0.598203,0.287151,0.544916,0.458824,0.394783,0.337877,0.638165,0.462422,0.28464,0.745303,0.627706,0.50173,0.47106,0.385633,0.29096,0.589876,0.54567,0.482536,0.287278,0.535151,0.46069,0.300578,0.545335,0.427419,0.583791,0.368852,0.311321,0.32659,0.378415,0.518182,0.146628,0.392535,0.551136,0.616058,0.436662,0.492154,0.320175,0.491034,3
0.428157,0.42838,0.468549,0.248045,0.403751,0.2181,0.441739,0.4148,0.504692,0.590814,0.63695,0.451983,0.724026,0.561419,0.491541,0.570888,0.514124,0.555785,0.40688,0.457956,0.445964,0.710187,0.515862,0.583815,0.595269,0.372312,0.521978,0.602459,0.397574,0.452312,0.622951,0.321212,0.640762,0.658945,0.360795,0.537226,0.356185,0.298146,0.131579,0.511724,3
0.63135,0.468541,0.522465,0.472626,0.540967,0.738462,0.669565,0.627069,0.755996,0.398747,0.099893,0.353862,0.458874,0.267301,0.325022,0.418715,0.560264,0.496901,0.485172,0.676585,0.512996,0.424677,0.208276,0.430636,0.358739,0.567204,0.427198,0.322404,0.583558,0.74422,0.337432,0.34697,0.620235,0.230373,0.465909,0.649635,0.09687,0.372325,0.494152,0.315862,1
0.50508,0.460509,0.327343,0.454749,0.388944,0.269683,0.198261,0.145083,0.213764,0.106472,0.170784,0.538622,0.53355,0.763841,0.782725,0.566163,0.733522,0.492769,0.710558,0.397154,0.614227,0.390244,0.157241,0.485549,0.429698,0.670699,0.409341,0.553279,0.506739,0.527457,0.468579,0.578788,0.585044,0.675676,0.539773,0.509489,0.42772,0.435093,0.296784,0.626207,3
0.342525,0.444444,0.42362,0.326257,0.437315,0.276923,0.321739,0.303797,0.344108,0.344468,0.466165,0.579332,0.732684,0.532872,0.676759,0.700378,0.488701,0.511364,0.841044,0.492885,0.440492,0.860832,0.674483,0.458092,0.60184,0.481183,0.615385,0.437158,0.303235,0.426301,0.498634,0.478788,0.530792,0.324324,0.565341,0.465693,0.670641,0.512126,0.612573,0.602759,3
0.387518,0.590361,0.631579,0.427933,0.653504,0.586425,0.662609,0.696203,0.468196,0.52714,0.528464,0.494781,0.647186,0.436851,0.139804,0.20794,0.367232,0.27686,0.333333,0.349288,0.511628,0.411765,0.293793,0.550578,0.553219,0.436828,0.384615,0.413934,0.433962,0.510116,0.463115,0.595455,0.740469,0.58816,0.745739,0.418978,0.625931,0.623395,0.460526,0.66069,2
0.38897,0.243641,0.546855,0.151955,0.350444,0.522172,0.578261,0.468354,0.451512,0.631524,0.568206,0.510438,0.505411,0.260381,0.237756,0.497164,0.212806,0.438017,0.459075,0.206986,0.500684,0.390244,0.325517,0.482659,0.520368,0.530914,0.315934,0.487705,0.402965,0.631503,0.561475,0.443939,0.665689,0.499356,0.475852,0.753285,0.585693,0.386591,0.668129,0.344828,2
0.467344,0.471218,0.54172,0.562011,0.541955,0.20543,0.433913,0.371957,0.669447,0.534447,0.614393,0.636743,0.746753,0.484429,0.386465,0.517013,0.40678,0.61157,0.427046,0.413972,0.745554,0.332855,0.576552,0.320809,0.215506,0.572581,0.690934,0.407104,0.487871,0.552023,0.29235,0.372727,0.190616,0.540541,0.434659,0.347445,0.487332,0.399429,0.641813,0.54069,3
0.640058,0.572959,0.526316,0.539665,0.613031,0.533032,0.66087,0.719572,0.729927,0.23904,0.07841,0.361169,0.431818,0.504325,0.366874,0.307183,0.398305,0.407025,0.627521,0.262613,0.506156,0.760402,0.657931,0.388728,0.261498,0.419355,0.365385,0.581967,0.516173,0.849711,0.449454,0.704545,0.447214,0.47619,0.764205,0.340146,0.311475,0.520685,0.418129,0.466207,1
0.67344,0.647925,0.563543,0.376536,0.34847,0.301357,0.350435,0.376826,0.377477,0.416493,0.345865,0.482255,0.804113,0.679931,0.731077,0.446125,0.556497,0.417355,0.599051,0.371281,0.440492,0.446198,0.306207,0.541908,0.461235,0.244624,0.641484,0.748634,0.467655,0.650289,0.269126,0.421212,0.231672,0.482625,0.336648,0.527007,0.442623,0.263909,0.751462,0.508966,3
0.285922,0.579652,0.441592,0.706145,0.580454,0.515837,0.563478,0.499513,0.455683,0.515658,0.28464,0.377871,0.570346,0.403979,0.512021,0.358223,0.583804,0.46281,0.380783,0.363519,0.348837,0.202296,0.489655,0.471098,0.253614,0.366935,0.321429,0.412568,0.419137,0.520231,0.550546,0.539394,0.620235,0.47619,0.580966,0.633577,0.418778,0.380884,0.795322,0.515862,1
0.416546,0.583668,0.45828,0.605587,0.337611,0.338462,0.146957,0.467381,0.492179,0.407098,0.43609,0.510438,0.341991,0.589965,0.568121,0.608696,0.49435,0.544421,0.671412,0.600259,0.54446,0.588235,0.366897,0.66185,0.592641,0.442204,0.491758,0.718579,0.811321,0.221098,0.420765,0.613636,0.545455,0.429858,0.644886,0.509489,0.542474,0.405136,0.614035,0.369655,1
0.413643,0.721553,0.702182,0.747486,0.782823,0.543891,0.569565,0.514119,0.581856,0.455115,0.062299,0.458246,0.469697,0.545848,0.512021,0.384688,0.550847,0.569215,0.395018,0.71022,0.417237,0.294118,0.470345,0.978324,0.568988,0.599462,0.56456,0.506831,0.505391,0.654624,0.635246,0.525758,0.670088,0.701416,0.387784,0.572263,0.241431,0.388017,0.483918,0.608276,1
0.612482,0.27577,0.500642,0.454749,0.565647,0.438914,0.425217,0.470302,0.367049,0.360125,0.20623,0.618998,0.554113,0.350346,0.443455,0.784499,0.525424,0.485537,0.682088,0.561449,0.474692,0.374462,0.366897,0.421965,0.567674,0.512097,0.361264,0.371585,0.409704,0.434971,0.751366,0.45303,0.605572,0.585586,0.826705,0.716788,0.448584,0.457917,0.52924,0.533793,1
0.603774,0.457831,0.658537,0.664804,0.810464,0.728507,0.767826,0.685492,0.594369,0.443633,0.192266,0.311065,0.382035,0.205882,0.311665,0.344045,0.36629,0.389463,0.469751,0.316947,0.668947,0.680057,0.21931,0.647399,0.450723,0.849462,0.534341,0.546448,0.350404,0.388728,0.413934,0.356061,0.332845,0.481338,0.683239,0.510949,0.52459,0.553495,0.428363,0.713103,1
0.329463,0.493976,0.558408,0.379888,0.280355,0.39457,0.465217,0.687439,0.697602,0.726514,0.665951,0.556367,0.583333,0.550173,0.390027,0.483932,0.483051,0.400826,0.269276,0.556274,0.608755,0.490674,0.255172,0.278902,0.458607,0.430108,0.578297,0.504098,0.514825,0.530347,0.331967,0.351515,0.587977,0.416988,0.678977,0.306569,0.535022,0.475036,0.662281,0.495172,3
0.65312,0.416332,0.554557,0.367598,0.338598,0.269683,0.246087,0.488802,0.368092,0.455115,0.052632,0.5762,0.502165,0.686851,0.611754,0.876181,0.550847,0.672521,0.55516,0.47348,0.645691,0.503587,0.329655,0.578035,0.419185,0.352151,0.324176,0.612022,0.506739,0.433526,0.428962,0.443939,0.604106,0.416988,0.180398,0.553285,0.42921,0.667618,0.473684,0.638621,3
0.480406,0.313253,0.459564,0.324022,0.419546,0.270588,0.522609,0.548199,0.525547,0.373695,0.799141,0.712944,0.665584,0.50173,0.382903,0.265595,0.426554,0.56095,0.737841,0.529107,0.329685,0.490674,0.406897,0.619942,0.473062,0.556452,0.568681,0.280055,0.376011,0.565029,0.606557,0.742424,0.678886,0.526384,0.565341,0.69927,0.788376,0.456491,0.421053,0.6,3
0.577649,0.506024,0.359435,0.32514,0.417572,0.555656,0.613913,0.704966,0.637122,0.741127,0.534909,0.668058,0.498918,0.218858,0.439893,0.469754,0.352166,0.480372,0.449585,0.608021,0.629275,0.232425,0.504828,0.65896,0.53088,0.610215,0.622253,0.553279,0.54717,0.528902,0.34153,0.659091,0.519062,0.485199,0.484375,0.367883,0.728763,0.631954,0.552632,0.529655,2
